"","X","Taxa","INC","COLD","plate_num","date","viable","DAY","END","germination","mold","adj_total","force","germ_perc","censor","chill_time","warmT"
"10567",10567,"Asclepias syriaca","H","i",237,"2018-11-26",0,0,2,1,0,20,25,0.05,1,91,25
"10571",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10571.1",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10571.2",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10571.3",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10571.4",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10571.5",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10571.6",10571,"Oenethera biennis","H","i",241,"2018-11-26",0,0,2,7,4,16,25,0.4375,1,91,25
"10572",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.1",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.2",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.3",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.4",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.5",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.6",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.7",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.8",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10572.9",10572,"Oenethera biennis","H","i",242,"2018-11-26",0,0,2,10,4,15,25,0.666666666666667,1,91,25
"10573",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.1",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.2",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.3",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.4",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.5",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.6",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.7",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.8",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.9",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10573.10",10573,"Oenethera biennis","H","i",243,"2018-11-26",1,0,2,11,5,15,25,0.733333333333333,1,91,25
"10577",10577,"Eurbia diviricata","H","i",295,"2018-11-26",2,0,2,2,7,6,25,0.333333333333333,1,91,25
"10577.1",10577,"Eurbia diviricata","H","i",295,"2018-11-26",2,0,2,2,7,6,25,0.333333333333333,1,91,25
"10578",10578,"Eurbia diviricata","H","i",296,"2018-11-26",1,0,2,3,4,11,25,0.272727272727273,1,91,25
"10578.1",10578,"Eurbia diviricata","H","i",296,"2018-11-26",1,0,2,3,4,11,25,0.272727272727273,1,91,25
"10578.2",10578,"Eurbia diviricata","H","i",296,"2018-11-26",1,0,2,3,4,11,25,0.272727272727273,1,91,25
"10579",10579,"Eurbia diviricata","H","i",297,"2018-11-26",4,0,2,4,0,12,25,0.333333333333333,1,91,25
"10579.1",10579,"Eurbia diviricata","H","i",297,"2018-11-26",4,0,2,4,0,12,25,0.333333333333333,1,91,25
"10579.2",10579,"Eurbia diviricata","H","i",297,"2018-11-26",4,0,2,4,0,12,25,0.333333333333333,1,91,25
"10579.3",10579,"Eurbia diviricata","H","i",297,"2018-11-26",4,0,2,4,0,12,25,0.333333333333333,1,91,25
"10580",10580,"Eurbia diviricata","L","i",298,"2018-11-26",2,0,2,4,0,13,20,0.307692307692308,1,91,20
"10580.1",10580,"Eurbia diviricata","L","i",298,"2018-11-26",2,0,2,4,0,13,20,0.307692307692308,1,91,20
"10580.2",10580,"Eurbia diviricata","L","i",298,"2018-11-26",2,0,2,4,0,13,20,0.307692307692308,1,91,20
"10580.3",10580,"Eurbia diviricata","L","i",298,"2018-11-26",2,0,2,4,0,13,20,0.307692307692308,1,91,20
"10581",10581,"Eurbia diviricata","L","i",299,"2018-11-26",2,0,2,4,4,10,20,0.4,1,91,20
"10581.1",10581,"Eurbia diviricata","L","i",299,"2018-11-26",2,0,2,4,4,10,20,0.4,1,91,20
"10581.2",10581,"Eurbia diviricata","L","i",299,"2018-11-26",2,0,2,4,4,10,20,0.4,1,91,20
"10581.3",10581,"Eurbia diviricata","L","i",299,"2018-11-26",2,0,2,4,4,10,20,0.4,1,91,20
"10582",10582,"Eurbia diviricata","L","i",300,"2018-11-26",4,0,2,1,5,8,20,0.125,1,91,20
"10583",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.1",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.2",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.3",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.4",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.5",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.6",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.7",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.8",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.9",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10583.10",10583,"Hesperis matronalis","H","i",349,"2018-11-26",2,0,2,11,0,14,25,0.785714285714286,1,91,25
"10584",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.1",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.2",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.3",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.4",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.5",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.6",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.7",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.8",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10584.9",10584,"Hesperis matronalis","H","i",350,"2018-11-26",2,0,2,10,0,12,25,0.833333333333333,1,91,25
"10585",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.1",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.2",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.3",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.4",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.5",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.6",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.7",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.8",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.9",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10585.10",10585,"Hesperis matronalis","H","i",351,"2018-11-26",3,0,2,11,0,16,25,0.6875,1,91,25
"10586",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.1",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.2",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.3",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.4",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.5",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.6",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.7",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10586.8",10586,"Hesperis matronalis","L","i",352,"2018-11-26",2,0,2,9,0,11,20,0.818181818181818,1,91,20
"10587",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.1",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.2",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.3",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.4",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.5",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.6",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.7",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.8",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.9",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.10",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10587.11",10587,"Hesperis matronalis","L","i",353,"2018-11-26",2,0,2,12,0,16,20,0.75,1,91,20
"10588",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.1",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.2",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.3",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.4",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.5",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.6",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.7",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.8",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.9",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.10",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.11",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.12",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.13",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.14",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10588.15",10588,"Hesperis matronalis","L","i",354,"2018-11-26",0,0,2,16,0,17,20,0.941176470588235,1,91,20
"10593",10593,"Polygonum virginiatum","H","i",421,"2018-11-26",1,0,2,5,1,8,25,0.625,1,91,25
"10593.1",10593,"Polygonum virginiatum","H","i",421,"2018-11-26",1,0,2,5,1,8,25,0.625,1,91,25
"10593.2",10593,"Polygonum virginiatum","H","i",421,"2018-11-26",1,0,2,5,1,8,25,0.625,1,91,25
"10593.3",10593,"Polygonum virginiatum","H","i",421,"2018-11-26",1,0,2,5,1,8,25,0.625,1,91,25
"10593.4",10593,"Polygonum virginiatum","H","i",421,"2018-11-26",1,0,2,5,1,8,25,0.625,1,91,25
"10594",10594,"Polygonum virginiatum","H","i",422,"2018-11-26",0,0,2,1,0,4,25,0.25,1,91,25
"10595",10595,"Polygonum virginiatum","H","i",423,"2018-11-26",1,0,2,1,0,6,25,0.166666666666667,1,91,25
"10597",10597,"Polygonum virginiatum","L","i",425,"2018-11-26",2,0,2,2,0,11,20,0.181818181818182,1,91,20
"10597.1",10597,"Polygonum virginiatum","L","i",425,"2018-11-26",2,0,2,2,0,11,20,0.181818181818182,1,91,20
"10598",10598,"Polygonum virginiatum","L","i",426,"2018-11-26",1,0,2,2,1,11,20,0.181818181818182,1,91,20
"10598.1",10598,"Polygonum virginiatum","L","i",426,"2018-11-26",1,0,2,2,1,11,20,0.181818181818182,1,91,20
"10603",10603,"Silene vulgaris","H","i",514,"2018-11-26",2,0,2,1,3,16,25,0.0625,1,91,25
"10604",10604,"Silene vulgaris","H","i",515,"2018-11-26",0,0,2,4,0,17,25,0.235294117647059,1,91,25
"10604.1",10604,"Silene vulgaris","H","i",515,"2018-11-26",0,0,2,4,0,17,25,0.235294117647059,1,91,25
"10604.2",10604,"Silene vulgaris","H","i",515,"2018-11-26",0,0,2,4,0,17,25,0.235294117647059,1,91,25
"10604.3",10604,"Silene vulgaris","H","i",515,"2018-11-26",0,0,2,4,0,17,25,0.235294117647059,1,91,25
"10605",10605,"Silene vulgaris","H","i",516,"2018-11-26",2,0,2,2,4,15,25,0.133333333333333,1,91,25
"10605.1",10605,"Silene vulgaris","H","i",516,"2018-11-26",2,0,2,2,4,15,25,0.133333333333333,1,91,25
"10607",10607,"Silene vulgaris","L","i",518,"2018-11-26",0,0,2,1,0,20,20,0.05,1,91,20
"10608",10608,"Silene vulgaris","L","i",519,"2018-11-26",0,0,2,1,0,19,20,0.0526315789473684,1,91,20
"10609",10609,"Silene stellata","H","i",568,"2018-11-26",14,0,2,2,0,20,25,0.1,1,91,25
"10609.1",10609,"Silene stellata","H","i",568,"2018-11-26",14,0,2,2,0,20,25,0.1,1,91,25
"10612",10612,"Silene stellata","L","i",571,"2018-11-26",13,0,2,1,3,18,20,0.0555555555555556,1,91,20
"10621",10621,"Thalictrum dioicum","H","i",670,"2018-11-26",4,0,2,1,4,8,25,0.125,1,91,25
"10633",10633,"Cryptotaenia canadensis","H","i",229,"2018-11-28",2,2,4,3,0,20,25,0.15,1,91,25
"10633.1",10633,"Cryptotaenia canadensis","H","i",229,"2018-11-28",2,2,4,3,0,20,25,0.15,1,91,25
"10633.2",10633,"Cryptotaenia canadensis","H","i",229,"2018-11-28",2,2,4,3,0,20,25,0.15,1,91,25
"10634",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.1",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.2",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.3",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.4",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.5",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.6",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10634.7",10634,"Cryptotaenia canadensis","H","i",230,"2018-11-28",7,2,4,8,1,18,25,0.444444444444444,1,91,25
"10635",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.1",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.2",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.3",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.4",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.5",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.6",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10635.7",10635,"Cryptotaenia canadensis","H","i",231,"2018-11-28",5,2,4,8,0,20,25,0.4,1,91,25
"10636",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10636.1",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10636.2",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10636.3",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10636.4",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10636.5",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10636.6",10636,"Cryptotaenia canadensis","L","i",232,"2018-11-28",0,2,4,7,0,18,20,0.388888888888889,1,91,20
"10637",10637,"Cryptotaenia canadensis","L","i",233,"2018-11-28",0,2,4,6,0,17,20,0.352941176470588,1,91,20
"10637.1",10637,"Cryptotaenia canadensis","L","i",233,"2018-11-28",0,2,4,6,0,17,20,0.352941176470588,1,91,20
"10637.2",10637,"Cryptotaenia canadensis","L","i",233,"2018-11-28",0,2,4,6,0,17,20,0.352941176470588,1,91,20
"10637.3",10637,"Cryptotaenia canadensis","L","i",233,"2018-11-28",0,2,4,6,0,17,20,0.352941176470588,1,91,20
"10637.4",10637,"Cryptotaenia canadensis","L","i",233,"2018-11-28",0,2,4,6,0,17,20,0.352941176470588,1,91,20
"10637.5",10637,"Cryptotaenia canadensis","L","i",233,"2018-11-28",0,2,4,6,0,17,20,0.352941176470588,1,91,20
"10638",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.1",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.2",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.3",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.4",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.5",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.6",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.7",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.8",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.9",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10638.10",10638,"Cryptotaenia canadensis","L","i",234,"2018-11-28",0,2,4,11,0,20,20,0.55,1,91,20
"10639",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.1",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.2",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.3",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.4",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.5",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.6",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.7",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.8",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.9",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.10",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10639.11",10639,"Asclepias syriaca","H","i",235,"2018-11-28",0,2,4,12,1,19,25,0.631578947368421,1,91,25
"10640",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.1",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.2",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.3",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.4",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.5",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.6",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.7",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.8",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.9",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.10",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.11",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10640.12",10640,"Asclepias syriaca","H","i",236,"2018-11-28",0,2,4,13,0,20,25,0.65,1,91,25
"10641",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.1",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.2",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.3",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.4",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.5",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.6",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.7",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.8",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
"10641.9",10641,"Asclepias syriaca","H","i",237,"2018-11-28",0,2,4,15,0,20,25,0.75,1,91,25
